hh1,hh2,hh3,hh4,hh5d,hh5m,hh5y,hh6,hh7,hh9,hh10,hh11,hh12,hh13,hh14,hh15,hh16,hh17,hh18h,hh18m,hh19h,hh19m,sl1,sl9a,sl9b,sl9c,cd_flag,cl2a,cl2b,cl2c,cl2d,cl4,cl5,cl6,cl7a,cl7b,cl7c,cl7d,cl7e,cl7f,cl8,cl9,cl10a,cl10b,cl10c,cl10d,cl10e,cl10f,cl10g,cl12,cd2,cd3a,cd3b,cd3c,cd3d,cd3e,cd3f,cd3g,cd3h,cd3i,cd3j,cd3k,cd4,hc1a,hc1c,hc2,hc3,hc4,hc5,hc6,hc7,hc8a,hc8b,hc8c,hc8d,hc8e,hc8f,hc8g,hc8h,hc8i,hc8j,hc8k,hc8l,hc8m,hc8n,hc8o,hc8p,hc8q,hc9b,hc9c,hc9d,hc10,hc11,hc12,hc12a,hc12b,hc12c,hc12d,hc13,hc14a,hc14b,hc14c,hc14e,hc14f,hc14g,hc15,ws1,ws2,ws3,ws4,ws5,ws6,ws7a,ws7b,ws7c,ws7d,ws7e,ws7f,ws7x,ws7z,ws8,ws9,ws10,ws11,hw1,hw2,hw3a,hw3ba,hw3bb,hw3bc,hw4,hw5a,hw5ba,hw5bb,hw5bc,hhsex,ethnicity,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r,psu,stratum,hh_id
2,18,36,31,21,12,2013,1,1,1,1,1,0,0,0,0,32,9,11,0,11,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,33,35,33,2,NA,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,1,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,2,1,3,0.9877808476059333,1.184584528071339,5,0.7684960062831416,4,NA,NA,2,1,218
2,19,36,31,22,12,2013,1,1,1,1,1,0,0,0,0,32,9,18,50,19,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,1,NA,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,1,2,NA,1,1,1,,B,,NA,NA,,,,1,1,1,0.9877808476059333,-0.21249676190387534,2,-0.9742976355696579,1,NA,NA,2,1,219
2,20,35,31,20,12,2013,1,1,1,1,3,0,0,0,0,32,9,16,40,17,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,31,33,2,NA,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,1,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,2,0.9877808476059333,1.1064607612623893,5,0.671040256893896,4,NA,NA,2,1,220
3,1,46,41,15,1,2014,1,1,1,2,7,2,2,1,1,42,2,7,30,8,10,1,1,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,2,2,1,1,2,2,2,1,2,2,97,1,3,36,34,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,1.0536329041129955,1.340362939437087,5,0.9628222969680396,5,NA,NA,3,1,301
3,2,47,41,14,1,2014,1,1,1,1,6,2,2,0,0,42,2,19,54,20,40,2,2,6,10,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,3,6,2,1,2,2,1,2,2,2,2,2,2,2,97,1,3,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,2,0,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,3,1.0536329041129955,1.566550709912549,5,1.2449809738310653,5,NA,NA,3,1,302
3,3,46,41,14,1,2014,1,1,1,1,6,1,1,1,1,42,2,8,15,8,50,2,1,5,8,1,2,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,5,2,1,2,1,2,2,2,2,2,2,2,2,97,1,2,36,35,33,2,NA,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,3,1.0536329041129955,0.9383899681663709,5,0.46137979426319636,3,NA,NA,3,1,303
3,4,46,41,15,1,2014,1,1,1,1,2,0,0,0,0,42,2,11,30,12,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,0,1.0536329041129955,1.0835707290505812,5,0.6424860110623934,4,NA,NA,3,1,304
3,5,46,41,13,1,2014,1,1,1,2,4,2,2,0,0,42,2,14,40,15,20,1,1,4,11,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,3,4,2,1,2,1,1,2,1,1,2,2,2,2,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,300,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0536329041129955,1.159067848307358,5,0.7366651403392929,4,NA,NA,3,1,305
3,6,46,41,14,1,2014,1,1,1,4,6,1,1,1,1,42,2,14,10,14,45,2,2,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,1,1,1,2,2,2,1,2,2,97,1,3,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,7,0,0,1,91,11,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,1,1.0536329041129955,1.274065824808445,5,0.8801197436684866,4,NA,NA,3,1,306
3,7,46,41,13,1,2014,1,1,1,1,9,2,2,0,0,42,2,19,30,20,15,3,3,7,5,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,1,7,2,1,2,1,1,2,2,2,2,2,2,2,97,1,5,36,35,33,6,4,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,1.0536329041129955,1.2798202606062703,5,0.8872981334965242,4,NA,NA,3,1,307
3,8,46,41,14,1,2014,1,1,1,3,6,1,1,1,1,42,2,19,20,20,0,2,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,2,2,1,2,2,2,2,2,2,2,97,1,3,36,35,33,3,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,4,1.0536329041129955,1.3690201165270426,5,0.9985707866115522,5,NA,NA,3,1,308
3,9,45,41,14,1,2014,1,1,1,2,4,1,1,1,1,42,2,17,0,17,40,2,1,3,6,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,3,2,1,2,1,2,2,2,2,2,2,2,2,97,1,1,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,2,1,1,1.0536329041129955,0.9481881651008677,5,0.47360258719700304,3,NA,NA,3,1,309
3,10,45,41,15,1,2014,1,1,1,3,5,2,2,0,0,42,2,8,0,8,40,2,2,5,9,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,5,1,1,2,2,1,2,2,2,2,2,2,2,97,1,6,36,35,33,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,C,NA,NA,,,,1,1,4,1.0536329041129955,1.6604880000913547,5,1.362163354864461,5,NA,NA,3,1,310
3,11,45,41,14,1,2014,1,1,1,2,4,1,1,1,1,42,2,11,0,11,40,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,2,1,1,2,2,2,2,2,2,97,1,2,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,C,NA,NA,,,,1,1,3,1.0536329041129955,1.1669029825302464,5,0.7464391042486914,4,NA,NA,3,1,311
3,12,47,41,13,1,2014,1,1,1,1,6,1,1,1,1,42,2,15,30,16,12,2,2,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,2,1,1,1,2,2,2,2,1,97,1,3,36,35,33,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0536329041129955,1.442641496078363,5,1.0904100182347523,5,NA,NA,3,1,312
3,13,47,41,14,1,2014,1,1,1,2,4,2,2,0,0,42,2,16,50,17,35,2,1,3,16,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,35,33,2,NA,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,2,1.0536329041129955,0.9234950936110097,4,0.44279913409864785,3,NA,NA,3,1,313
3,14,45,41,13,1,2014,1,1,1,1,6,1,1,1,1,42,2,15,0,15,40,2,2,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,2,2,2,2,2,2,2,2,2,2,97,1,5,36,35,33,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,360,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0536329041129955,1.5413601735059101,5,1.2135569564890747,5,NA,NA,3,1,314
3,15,47,41,15,1,2014,1,1,1,1,1,0,0,0,0,42,2,9,10,10,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,35,33,2,NA,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,1,1.0536329041129955,0.9020865640911933,4,0.4160929936641024,3,NA,NA,3,1,315
3,16,47,41,13,1,2014,1,1,1,1,6,2,2,0,0,42,2,13,42,14,20,1,1,5,15,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,2,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,4,36,34,33,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,10,0,0,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0536329041129955,1.4574120533984583,5,1.10883559845603,5,NA,NA,3,1,316
3,17,47,41,14,1,2014,1,1,1,2,6,1,1,0,0,42,2,8,10,9,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,4,36,35,33,2,NA,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,11,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,1.0536329041129955,1.5451378450508009,5,1.218269425259994,5,NA,NA,3,1,317
3,18,47,41,14,1,2014,1,1,1,1,2,1,1,1,1,42,2,11,30,12,10,1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,1,2,2,2,2,2,1,97,1,1,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,2,1,4,1.0536329041129955,1.1461257708234132,5,0.7205205032925929,4,NA,NA,3,1,318
3,19,45,41,14,1,2014,1,1,1,2,4,2,2,0,0,42,2,14,0,14,40,2,1,3,16,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,1,2,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,6,3,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,21,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0536329041129955,0.40544263743246134,3,-0.2034471031480179,2,NA,NA,3,1,319
3,20,45,41,14,1,2014,1,1,1,1,4,1,1,1,1,42,2,8,0,8,40,1,1,3,8,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,1,2,1,14,3,1,1,2,2,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,120,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,2,1,4,1.0536329041129955,1.2748116420648747,5,0.8810501158535674,4,NA,NA,3,1,320
4,1,45,41,17,1,2014,1,1,1,1,4,1,1,0,0,42,2,8,30,9,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,3,1.2380186623327696,1.3547737553643935,5,0.9807991166078375,5,NA,NA,4,1,401
4,2,46,41,16,1,2014,1,1,1,1,4,1,1,0,0,42,2,17,5,17,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,3,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,1.2380186623327696,1.4753505211153448,5,1.13121299890216,5,NA,NA,4,1,402
4,3,47,41,17,1,2014,1,1,1,1,6,1,1,0,0,42,2,17,15,18,0,1,1,4,17,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,3,36,35,33,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,C,NA,NA,,,,1,1,4,1.2380186623327696,1.5050475823027036,5,1.1682586953769591,5,NA,NA,4,1,403
4,4,47,41,17,1,2014,1,1,1,1,6,0,0,0,0,42,2,8,10,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,3,36,35,33,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,1,0,0,0,10,0,0,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,4,1.2380186623327696,1.3886366002069985,5,1.0230414335798061,5,NA,NA,4,1,404
4,5,45,41,17,1,2014,1,1,1,3,5,1,1,2,2,42,2,11,0,11,40,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,2,1,1,2,2,2,2,2,2,97,1,3,36,31,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,3,1.2380186623327696,1.3583807702682096,5,0.9852986991915758,5,NA,NA,4,1,405
4,6,47,41,16,1,2014,1,1,1,2,3,1,1,0,0,42,2,13,40,14,21,1,1,3,11,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,1,1,3,1,1,2,2,1,2,2,2,2,2,2,2,97,1,2,36,35,33,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,NA,2,NA,1,1000,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,1.2380186623327696,1.5773212216676282,5,1.2584166840799555,5,NA,NA,4,1,406
4,7,46,41,18,1,2014,1,1,1,1,1,0,0,0,0,42,2,10,15,10,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,33,33,2,NA,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,NA,2,NA,2,NA,1,0,0,0,4,0,0,2,21,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,2,1,2,1.2380186623327696,0.08096558216189281,3,-0.6082170710163147,1,NA,NA,4,1,407
4,8,46,41,17,1,2014,1,1,1,1,2,0,0,0,0,42,2,8,20,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,4,1.2380186623327696,1.2627693745059803,5,0.8660279496519829,4,NA,NA,4,1,408
4,9,46,41,17,1,2014,1,1,1,1,4,2,2,0,0,42,2,14,0,14,45,1,1,4,13,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,4,4,2,1,2,1,2,2,2,2,2,2,2,2,97,1,3,36,35,33,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,3,1.2380186623327696,1.3291086227987048,5,0.948783062729122,5,NA,NA,4,1,409
4,10,45,41,16,1,2014,1,1,1,1,3,1,1,0,0,42,2,15,30,16,10,1,1,3,6,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,3,2,2,2,2,1,2,2,2,2,2,2,2,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,1.2380186623327696,1.0761113249867653,5,0.6331807529734674,4,NA,NA,4,1,410
4,11,45,41,16,1,2014,1,1,1,1,1,0,0,0,0,42,2,18,0,18,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,2,1.2380186623327696,0.941070680458808,5,0.4647238576132818,3,NA,NA,4,1,411
4,12,46,41,16,1,2014,1,1,1,1,2,0,0,0,0,42,2,14,50,15,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,2,NA,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,4,1.2380186623327696,0.9619914478174679,5,0.49082153753855,3,NA,NA,4,1,412
4,13,47,41,17,1,2014,1,1,1,3,3,1,1,0,0,42,2,9,20,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.2380186623327696,1.1215491230880406,5,0.6898622833889945,4,NA,NA,4,1,413
4,14,45,41,18,1,2014,1,1,1,1,2,0,0,0,0,42,2,11,0,11,40,1,1,2,14,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,97,1,2,36,35,33,2,NA,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,1.2380186623327696,1.1708928349948862,5,0.7514162588045499,4,NA,NA,4,1,414
